"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3080000","CDFH3301021996000006","19960528","","01","영업/정상","13","영업중","","","","","906-7080","","","서울특별시 강북구 수유동 205번지 수유벽산아파트 ","서울특별시 강북구 한천로155길 43, 수유벽산아파트 A동 4층 402호 (수유동)","01042","벽산체육관(태권도)","2020-02-14 14:15:42","U","2020-02-16 02:40:00.0","","201606.445832012    ","460001.632075829    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301022011000003","20111014","","01","영업/정상","13","영업중","","","","","987-8709","","142861","서울특별시 강북구 번동 169-1번지 201호","서울특별시 강북구 한천로109길 59, 201호 (번동)","","연세 태권도","2013-12-17 10:29:47","I","2018-08-31 23:59:59.0","","203553.42498418     ","458325.996779397    ","체육도장업","사립","","1","","1242.48","","",""
"3080000","CDFH3301022011000005","20111214","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 1357-3 삼각산아이원아파트 ","서울특별시 강북구 삼양로19길 74, 삼각산아이원아파트 402동 302호 (미아동)","01196","길잡이 태권도(삼각산관)","2020-12-08 15:36:03","U","2020-12-10 02:40:00.0","","201617.336643593    ","457122.142646519    ","체육도장업","사립","","1","","999.44","","",""
"3080000","CDFH3301022000000001","20000107","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 강북구 삼양로 292 (수유동, 광은빌딩)","01116","용인대 효 도장","2017-05-16 17:51:49","I","2018-08-31 23:59:59.0","","201533.703023194    ","458570.735208481    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301021996000001","19960702","","01","영업/정상","13","영업중","","","","","900-8605","","","서울특별시 강북구 수유동 540-7 ","서울특별시 강북구 인수봉로77길 19, 2, 3층 (수유동)","01015","경희대 인수 태권도","2022-03-20 15:02:32","U","2022-03-22 02:40:00.0","","200782.752017835    ","460223.546043441    ","체육도장업","사립","","0","0","0","0","",""
"3080000","CDFH3301022002000002","20021209","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 1354-5번지 상가동 115호","서울특별시 강북구 솔샘로 167, 상가동 115호 (미아동, 벽산라이브파크)","01191","길잡이 태권도","2020-04-01 11:24:26","U","2020-04-03 02:40:00.0","","200921.855251696    ","457533.770785984    ","체육도장업","사립","","","","","","",""
"3080000","CDFH3301021995000006","19950420","","01","영업/정상","13","영업중","","","","","988-9944","","142805","서울특별시 강북구 미아동 469-42번지 ","서울특별시 강북구 도봉로13길 55 (미아동)","","청훈체육관","2013-12-16 13:50:24","I","2018-08-31 23:59:59.0","","202340.696645114    ","456961.129367977    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301022002000004","20021024","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 번동 330-1번지 삼진빌딩 ","서울특별시 강북구 오현로31길 75, 삼진빌딩 2층 (번동)","01144","한양태권도","2020-04-21 20:28:31","U","2020-04-23 02:40:00.0","","203184.515019975    ","458786.495592724    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301022002000005","20020829","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 수유동 430-3 ","서울특별시 강북구 인수봉로 198, 2층 (수유동)","01089","무성 태권도장","2021-07-26 08:53:46","U","2021-07-28 02:40:00.0","","201098.913236898    ","459437.396210962    ","체육도장업","사립","","0","0","146.35","0","",""
"3080000","CDFH3301022002000007","20020401","","01","영업/정상","13","영업중","","","","","984-7724","","142810","서울특별시 강북구 미아동 218-1번지 2층 ","서울특별시 강북구 도봉로67길 35 (미아동,2층)","","강북 경희대 태권도","2015-03-03 12:05:18","I","2018-08-31 23:59:59.0","","201920.252843044    ","458632.78544498     ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301021996000008","19961002","","01","영업/정상","13","영업중","","","","","903-1387","","142879","서울특별시 강북구 수유동 254-8번지 ","서울특별시 강북구 노해로23길 49 (수유동)","","DKB 체육관","2015-04-22 16:20:51","I","2018-08-31 23:59:59.0","","201740.58182517     ","460327.492469955    ","체육도장업","사립","","","0","","","",""
"3080000","CDFH3301021996000009","19961024","","01","영업/정상","13","영업중","","","","","903-0676","","142865","서울특별시 강북구 번동 459-60번지 2층 ","서울특별시 강북구 한천로124길 25 (번동,2층)","","용인대 태권도 체육관","2015-03-03 11:44:14","I","2018-08-31 23:59:59.0","","202822.695810785    ","459475.727066239    ","체육도장업","사립","","","","","","",""
"3080000","CDFH3301021997000003","19970401","","01","영업/정상","13","영업중","","","","","993-1716","","142868","서울특별시 강북구 번동 462-18번지 3층 ","서울특별시 강북구 도봉로96길 30  (번동,3층)","","한양체육관","2003-04-17 19:37:24","I","2018-08-31 23:59:59.0","","202593.239098095    ","459726.783759437    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301022022000004","20220922","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 녹번동 212","서울특별시 은평구 은평로 197, 3층 (녹번동)","03384","녹번복싱","2022-09-22 09:55:28","I","2021-12-08 22:04:00.0","권투","193717.750478125","455478.878249896","","","","","","","","",""
"3110000","CDFH3301022016000005","20161115","","01","영업/정상","13","영업중","","","","","02-383-9966","","","서울특별시 은평구 응암동 산 6-46 은평청소년수련관","서울특별시 은평구 백련산로4길 16, 은평청소년수련관 (응암동)","03476","은평청소년수련관","2022-09-22 11:00:23","U","2021-12-08 22:04:00.0","","193296.575447024","454661.150941475","","","","","","","","",""
"3150000","CDFH3301022022000004","20221011","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 699-1 버들빌딩","서울특별시 강서구 공항대로41길 52, 버들빌딩 지하1층 (등촌동)","07587","TEAM. K. DEUNGCHON","2022-10-11 19:16:38","I","2021-10-30 23:03:00.0","권투","186344.08323094","450874.245213914","","","","","","","","",""
"3080000","CDFH3301021998000006","19981226","","01","영업/정상","13","영업중","","","","","999-1140","","142884","서울특별시 강북구 수유동 394-11번지 ","서울특별시 강북구 삼양로99길 33 (수유동)","","경희대석사체육관","2015-03-03 11:27:55","I","2018-08-31 23:59:59.0","","201356.411939944    ","459569.552616041    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301021990000006","19901113","","01","영업/정상","13","영업중","","","","","996-2072","","142886","서울특별시 강북구 수유동 468-36번지 ","서울특별시 강북구 인수봉로 128 (수유동)","01100","백운체육관","2014-06-12 13:13:16","I","2018-08-31 23:59:59.0","","201170.698968274    ","458755.149320092    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301021994000001","19941011","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 7-5 대지쇼핑프라자 ","서울특별시 강북구 오패산로30길 10, 대지쇼핑프라자 2~3층 (미아동)","01237","경희대 성용태권도","2021-07-13 17:17:26","U","2021-07-15 02:40:00.0","","203008.20501727     ","456808.972105684    ","체육도장업","사립","","0","0","0","0","",""
"3080000","CDFH3301021994000002","19941018","","01","영업/정상","13","영업중","","","","","987-7775","","142807","서울특별시 강북구 미아동 98-39 ","서울특별시 강북구 도봉로 88 (미아동)","01165","송중태권도","2020-07-08 16:49:35","U","2020-07-10 02:40:00.0","","202614.072087057    ","457187.950940466    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301022018000003","20181113","","01","영업/정상","13","영업중","","","","","02-999-2326","","","서울특별시 강북구 수유동 605-315번지 ","서울특별시 강북구 삼각산로 133, 2층 (수유동)","01041","드림아이 태권도","2019-01-22 18:04:48","U","2019-01-24 02:40:00.0","태권도","201609.354237178    ","459865.807260458    ","체육도장업","사립","","1","","","","",""
"3080000","CDFH3301021994000003","19940201","","04","취소/말소/만료/정지/중지","35","직권말소","20180720","","","","998-5995","","142877","서울특별시 강북구 수유동 338-6번지 한일빌딩5층 ","서울특별시 강북구 삼양로 438 (수유동,한일빌딩5층)","","국제태권도","2018-07-20 10:22:14","I","2018-08-31 23:59:59.0","","201400.299906337    ","460022.198342971    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301021998000001","19980629","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","982-8466","","142809","서울특별시 강북구 미아동 130-112번지 ","서울특별시 강북구 도봉로34길 25 (미아동)","","세영체육관(태권도)","2018-07-26 10:54:36","I","2018-08-31 23:59:59.0","","202538.552560342    ","457764.681730997    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301021989000001","19891214","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","986-5112","","142812","서울특별시 강북구 미아동 304-8번지 ","서울특별시 강북구 도봉로 177 (미아동)","","성북체육도장(태권도)","2018-07-26 10:50:13","I","2018-08-31 23:59:59.0","","202269.364853819    ","458034.186453469    ","체육도장업","사립","","","","","","",""
"3080000","CDFH3301022007000003","20070629","","04","취소/말소/만료/정지/중지","35","직권말소","20180720","","","","","","142865","서울특별시 강북구 번동 460-47번지 지층 ","서울특별시 강북구 한천로124길 9 (번동,지층)","","월계체육아카데미","2018-07-20 11:10:55","I","2018-08-31 23:59:59.0","","202776.249823871    ","459424.061849925    ","체육도장업","사립","","","","","","",""
"3080000","CDFH3301022007000006","20070823","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","985-4342","","142809","서울특별시 강북구 미아동 134-22번지 ","서울특별시 강북구 도봉로28길 5, 5층 (미아동, 진영빌딩)","142809","청해진 태권도","2018-07-26 10:56:02","I","2018-08-31 23:59:59.0","","202495.154177108    ","457585.018378436    ","체육도장업","사립","","","","","","",""
"3080000","CDFH3301022000000006","20000225","","04","취소/말소/만료/정지/중지","35","직권말소","20180720","","","","999-1112","","142888","서울특별시 강북구 수유동 725-6번지 ","서울특별시 강북구 노해로33길 17 (수유동)","","점프체육관","2018-07-20 10:29:30","I","2018-08-31 23:59:59.0","","201991.908514367    ","460414.044847205    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301021994000006","19940923","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","989-5400","","142821","서울특별시 강북구 미아동 749-28번지 ","서울특별시 강북구 삼양로47길 5 (미아동)","","문무태권도","2018-07-26 10:51:55","I","2018-08-31 23:59:59.0","","201582.600428272    ","457866.225352084    ","체육도장업","사립","","","0","","","",""
"3080000","CDFH3301022006000004","20060706","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","989-9313","","142800","서울특별시 강북구 미아동 87-49번지 ","서울특별시 강북구 오현로 28 (미아동)","","신화태권도복싱","2018-07-26 10:55:19","I","2018-08-31 23:59:59.0","","202853.832117356    ","457114.759521355    ","체육도장업","사립","","","","","","",""
"3080000","CDFH3301022011000004","20111108","","04","취소/말소/만료/정지/중지","35","직권말소","20191017","","","","999-8163","","142872","서울특별시 강북구 수유동 32-2번지 수유중앙시장 2층 ","서울특별시 강북구 노해로17길 21 (수유동, 수유중앙시장)","01076","덕흥권투","2019-10-17 08:59:19","U","2019-10-19 02:40:00.0","","201812.904685238    ","459775.992830125    ","체육도장업","사립","","1","","4439.75","","",""
"3080000","CDFH3301022000000004","20000822","","04","취소/말소/만료/정지/중지","35","직권말소","20180720","","","","986-0345","","142860","서울특별시 강북구 번동 148-133번지 ","서울특별시 강북구 오현로 163 (번동)","","경희박사태권도체육관","2018-07-20 11:14:08","I","2018-08-31 23:59:59.0","","203198.529980611    ","458297.233934128    ","체육도장업","사립","","","0","0","","",""
"3080000","CDFH3301022002000006","20020831","","04","취소/말소/만료/정지/중지","35","직권말소","20180720","","","","984-7563","","142866","서울특별시 강북구 번동 510-35번지 2층 ","서울특별시 강북구 오현로31길 129 (번동,2층)","","국가대표 태양","2018-07-20 11:12:43","I","2018-08-31 23:59:59.0","","202973.127176547    ","458955.176048982    ","체육도장업","사립","","","","","","",""
